23741473	Rice OsGL1-6 is involved in leaf cuticular wax accumulation and drought resistance.	2013	PLoS One	Cuticular wax is a class of organic compounds that comprises the outermost layer of plant surfaces. Plant cuticular wax, the last barrier of self-defense, plays an important role in plant growth and development. The OsGL1-6 gene, a member of the fatty aldehyde decarbonylase gene family, is highly homologous to Arabidopsis CER1, which is involved in cuticular wax biosynthesis. However, whether OsGL1-6 participates in cuticular wax biosynthesis remains unknown. In this study, an OsGL1-6 antisense-RNA vector driven by its own promoter was constructed and introduced into the rice variety Zhonghua11 by Agrobacterium-mediated transformation to obtain several independent transgenic plants with decreased OsGL1-6 expression. These OsGL1-6 antisense-RNA transgenic plants showed droopy leaves at the booting stage, significantly decreased leaf cuticular wax deposition, thinner cuticle membrane, increased chlorophyll leaching and water loss rates, and enhanced drought sensitivity. The OsGL1-6 gene was constitutively expressed in all examined organs and was very highly expressed in leaf epidermal cells and vascular bundles. The transient expression of OsGL1-6-GFP fusion indicated that OsGL1-6 is localized in the endoplasmic reticulum. Qualitative and quantitative analysis of the wax composition using gas chromatography-mass spectrometry revealed a significantly reduced total cuticular wax load on the leaf blades of the OsGL1-6 antisense-RNA transgenic plants as well as markedly decreased alkane and aldehyde contents. Their primary alcohol contents increased significantly compared with those in the wild type plants, suggesting that OsGL1-6 is associated with the decarbonylation pathways in wax biosynthesis. We propose that OsGL1-6 is involved in the accumulation of leaf cuticular wax and directly impacts drought resistance in rice.
10707360	Syringolin-mediated activation of the Pir7b esterase gene in rice cells is suppressed by phosphatase inhibitors.	2000	Mol Plant Microbe Interact	Inoculation of rice plants (Oryza sativa) with the nonhost pathogen Pseudomonas syringae pv. syringae leads to the activation of defense-related genes and ultimately to induced resistance against the rice blast fungus Pyricularia oryzae. One of the molecular determinants of P. syringae pv. syringae that is recognized by the plant cells and evokes these defense responses is syringolin A, an elicitor that is secreted by the bacteria under appropriate conditions. In order to investigate signal transduction events elicited by syringolin A, the response of cultured rice cells to syringolin A application was analyzed. Cultured rice cells were able to sense syringolin A at concentrations in the nanomolar range as observed by the transient accumulation of Pir7b esterase transcripts. Syringolin A-mediated Pir7b transcript accumulation was inhibited by cycloheximide, indicating that de novo protein synthesis was required. Calyculin and okadaic acid, two protein phosphatase inhibitors, blocked Pir7b gene induction, whereas the serine/threonine protein kinase inhibitors staurosporine and K-252a had no effect on Pir7b transcript levels. Actin transcript levels were essentially not affected by inhibitor treatments over the experimental time span. These results imply that dephosphorylation of a phosphoprotein is an important step in the syringolin A-triggered signal transduction pathway.
16506311	Organization and function of the plant pleiotropic drug resistance ABC transporter family.	2006	FEBS Lett	Among the ABC transporters, the pleiotropic drug resistance (PDR) family is particular in that its members are found only in fungi and plants and have a reverse domain organization, i.e., the nucleotide binding domain precedes the transmembrane domain. In Arabidopsis and rice, for which the full genome has been sequenced, the family of plant ABC transporters contains 15 and 23 PDR genes, respectively, which can be tentatively organized using the sequence data into five subfamilies. Most of the plant PDR genes so far characterized belong to subfamily I and have been shown to be involved in responses to abiotic and biotic stress, in the latter case, probably by transporting antimicrobial secondary metabolites to the cell surface. Only a single subfamily II member has been characterized. Induction of its expression by iron deficiency suggests its involvement in iron deficiency stress, thus, enlightening a new physiological role for a PDR gene.
16375897	The multidrug resistance-associated protein (MRP/ABCC) subfamily of ATP-binding cassette transporters in plants.	2006	FEBS Lett	In many different plant species, genes belonging to the multidrug resistance-associated protein (MRP, ABCC) subfamily of ABC transporters have been identified. Following the discovery of vacuolar transport systems for xenobiotic or plant-produced conjugated organic anions, plant MRPs were originally proposed to be primarily involved in the vacuolar sequestration of potentially toxic metabolites. Indeed, heterologous expression of different Arabidopsis MRPs in yeast demonstrates their activity as ATP-driven pumps for structurally diverse substrates. Recent analysis of protein-protein interactions and the characterization of knockout mutants in Arabidopsis suggests that apart from transport functions plant MRPs play additional roles including the control of plant transpiration through the stomata. Here, we review and discuss the diverse functions of plant MRP-type ABC transporters and present an organ-related and developmental analysis of the expression of Arabidopsis MRPs using the publicly available full-genome chip data.
21901091	Viral infection induces expression of novel phased microRNAs from conserved cellular microRNA precursors.	2011	PLoS Pathog	RNA silencing, mediated by small RNAs including microRNAs (miRNAs) and small interfering RNAs (siRNAs), is a potent antiviral or antibacterial mechanism, besides regulating normal cellular gene expression critical for development and physiology. To gain insights into host small RNA metabolism under infections by different viruses, we used Solexa/Illumina deep sequencing to characterize the small RNA profiles of rice plants infected by two distinct viruses, Rice dwarf virus (RDV, dsRNA virus) and Rice stripe virus (RSV, a negative sense and ambisense RNA virus), respectively, as compared with those from non-infected plants. Our analyses showed that RSV infection enhanced the accumulation of some rice miRNA*s, but not their corresponding miRNAs, as well as accumulation of phased siRNAs from a particular precursor. Furthermore, RSV infection also induced the expression of novel miRNAs in a phased pattern from several conserved miRNA precursors. In comparison, no such changes in host small RNA expression was observed in RDV-infected rice plants. Significantly RSV infection elevated the expression levels of selective OsDCLs and OsAGOs, whereas RDV infection only affected the expression of certain OsRDRs. Our results provide a comparative analysis, via deep sequencing, of changes in the small RNA profiles and in the genes of RNA silencing machinery induced by different viruses in a natural and economically important crop host plant. They uncover new mechanisms and complexity of virus-host interactions that may have important implications for further studies on the evolution of cellular small RNA biogenesis that impact pathogen infection, pathogenesis, as well as organismal development.
15805478	Cloning and characterization of microRNAs from rice.	2005	Plant Cell	MicroRNAs (miRNAs) are a growing family of small noncoding RNAs that downregulate gene expression in a sequence-specific manner. The identification of the entire set of miRNAs from a model organism is a critical step toward understanding miRNA-guided gene regulation. Rice (Oryza sativa) and Arabidopsis thaliana, two plant model species with fully sequenced genomes, are representatives of monocotyledonous and dicotyledonous flowering plants, respectively. Thus far, experimental identification of miRNAs in plants has been confined to Arabidopsis. Computational analysis based on conservation with known miRNAs from Arabidopsis has predicted 20 families of miRNAs in rice. To identify miRNAs that are difficult to predict in silico or not conserved in Arabidopsis, we generated three cDNA libraries of small RNAs from rice shoot, root, and inflorescence tissues. We identified 35 miRNAs, of which 14 are new, and these define 13 new families. Thirteen of the new miRNAs are not conserved in Arabidopsis. Four of the new miRNAs are conserved in related monocot species but not in Arabidopsis, which suggests that these may have evolved after the divergence of monocots and dicots. The remaining nine new miRNAs appear to be absent in the known sequences of other plant species. Most of the rice miRNAs are expressed ubiquitously in all tissues examined, whereas a few display tissue-specific expression. We predicted 46 genes as targets of the new rice miRNAs: 16 of these predicted targets encode transcription factors, and other target genes appear to play roles in diverse physiological processes. Four target genes have been experimentally verified by detection of miRNA-mediated mRNA cleavage. Our identification of new miRNAs in rice suggests that these miRNAs may have evolved independently in rice or been lost in other species.
18312648	Identification of novel and candidate miRNAs in rice by high throughput sequencing.	2008	BMC Plant Biol	BACKGROUND: Small RNA-guided gene silencing at the transcriptional and post-transcriptional levels has emerged as an important mode of gene regulation in plants and animals. Thus far, conventional sequencing of small RNA libraries from rice led to the identification of most of the conserved miRNAs. Deep sequencing of small RNA libraries is an effective approach to uncover rare and lineage- and/or species-specific microRNAs (miRNAs) in any organism.

RESULTS: In order to identify new miRNAs and possibly abiotic-stress regulated small RNAs in rice, three small RNA libraries were constructed from control rice seedlings and seedlings exposed to drought or salt stress, and then subjected to pyrosequencing. A total of 58,781, 43,003 and 80,990 unique genome-matching small RNAs were obtained from the control, drought and salt stress libraries, respectively. Sequence analysis confirmed the expression of most of the conserved miRNAs in rice. Importantly, 23 new miRNAs mostly each derived from a unique locus in rice genome were identified. Six of the new miRNAs are conserved in other monocots. Additionally, we identified 40 candidate miRNAs. Allowing not more than 3 mis-matches between a miRNA and its target mRNA, we predicted 20 targets for 9 of the new miRNAs.

CONCLUSION: Deep sequencing proved to be an effective strategy that allowed the discovery of 23 low-abundance new miRNAs and 40 candidate miRNAs in rice.
21791435	Differential expression of the microRNAs in superior and inferior spikelets in rice (Oryza sativa).	2011	J Exp Bot	MicroRNAs (miRNAs) play a critical role in post-transcriptional gene regulation and have been shown to control many genes involved in various biological and metabolic processes. This work investigated miRNAs in rice (Oryza sativa), an important food crop. High-throughput sequencing technology was used to reveal expression differences in miRNAs between superior and inferior spikelets in rice (japonica cultivar Xinfeng 2) at 18 d after fertilization. Totals of 351 and 312 known miRNAs were obtained from the superior and inferior spikelets, respectively. Analysis of the expression profiles of these miRNAs showed that 189 miRNAs were differentially expressed between superior spikelets and inferior spikelets. In addition, 43 novel miRNAs were identified mostly by the accumulation of miRNA*s expressed differentially between the superior and inferior spikelets. Further analysis with bioinformatics software and comparison with existing databases showed that these differentially expressed miRNAs may individually participate in regulating hormone metabolism, carbohydrate metabolic pathways, and cell division during rice grain development. The results indicate that the slow grain-filling and low grain weight of rice inferior spikelets are attributed partly to differences in expression and function between superior and inferior spikelet miRNAs.
19951405	Plant polycistronic precursors containing non-homologous microRNAs target transcripts encoding functionally related proteins.	2009	Genome Biol	BACKGROUND: MicroRNAs (miRNAs) are endogenous single-stranded small RNAs that regulate the expression of specific mRNAs involved in diverse biological processes. In plants, miRNAs are generally encoded as a single species in independent transcriptional units, referred to as MIRNA genes, in contrast to animal miRNAs, which are frequently clustered.

RESULTS: We performed a comparative genomic analysis in three model plants (rice, poplar and Arabidopsis) and characterized miRNA clusters containing two to eight miRNA species. These clusters usually encode miRNAs of the same family and certain share a common evolutionary origin across monocot and dicot lineages. In addition, we identified miRNA clusters harboring miRNAs with unrelated sequences that are usually not evolutionarily conserved. Strikingly, non-homologous miRNAs from the same cluster were predicted to target transcripts encoding related proteins. At least four Arabidopsis non-homologous clusters were expressed as single transcriptional units. Overexpression of one of these polycistronic precursors, producing Ath-miR859 and Ath-miR774, led to the DCL1-dependent accumulation of both miRNAs and down-regulation of their different mRNA targets encoding F-box proteins.

CONCLUSIONS: In addition to polycistronic precursors carrying related miRNAs, plants also contain precursors allowing coordinated expression of non-homologous miRNAs to co-regulate functionally related target transcripts. This mechanism paves the way for using polycistronic MIRNA precursors as a new molecular tool for plant biologists to simultaneously control the expression of different genes.
21352554	Discovery of barley miRNAs through deep sequencing of short reads.	2011	BMC Genomics	BACKGROUND: MicroRNAs are important components of the regulatory network of biological systems and thousands have been discovered in both animals and plants. Systematic investigations performed in species with sequenced genomes such as Arabidopsis, rice, poplar and Brachypodium have provided insights into the evolutionary relationships of this class of small RNAs among plants. However, miRNAs from barley, one of the most important cereal crops, remain unknown.

RESULTS: We performed a large scale study of barley miRNAs through deep sequencing of small RNAs extracted from leaves of two barley cultivars. By using the presence of miRNA precursor sequences in related genomes as one of a number of supporting criteria, we identified up to 100 miRNAs in barley. Of these only 56 have orthologs in wheat, rice or Brachypodium that are known to be expressed, while up to 44 appear to be specifically expressed in barley.

CONCLUSIONS: Our study, the first large scale investigation of small RNAs in barley, has identified up to 100 miRNAs. We demonstrate that reliable identification of miRNAs via deep sequencing in a species whose genome has not been sequenced requires a more careful analysis of sequencing errors than is commonly performed. We devised a read filtering procedure for dealing with errors. In addition, we found that the use of a large dataset of almost 35 million reads permits the use of read abundance distributions along putative precursor sequences as a practical tool for isolating miRNAs in a large background of reads originating from other non-coding and coding RNAs. This study therefore provides a generic approach for discovering novel miRNAs where no genome sequence is available.
16784536	The maize INDETERMINATE1 flowering time regulator defines a highly conserved zinc finger protein family in higher plants.	2006	BMC Genomics	BACKGROUND: The maize INDETERMINATE1 gene, ID1, is a key regulator of the transition to flowering and the founding member of a transcription factor gene family that encodes a protein with a distinct arrangement of zinc finger motifs. The zinc fingers and surrounding sequence make up the signature ID domain (IDD), which appears to be found in all higher plant genomes. The presence of zinc finger domains and previous biochemical studies showing that ID1 binds to DNA suggests that members of this gene family are involved in transcriptional regulation.

RESULTS: Comparison of IDD genes identified in Arabidopsis and rice genomes, and all IDD genes discovered in maize EST and genomic databases, suggest that ID1 is a unique member of this gene family. High levels of sequence similarity amongst all IDD genes from maize, rice and Arabidopsis suggest that they are derived from a common ancestor. Several unique features of ID1 suggest that it is a divergent member of the maize IDD family. Although no clear ID1 ortholog was identified in the Arabidopsis genome, highly similar genes that encode proteins with identity extending beyond the ID domain were isolated from rice and sorghum. Phylogenetic comparisons show that these putative orthologs, along with maize ID1, form a group separate from other IDD genes. In contrast to ID1 mRNA, which is detected exclusively in immature leaves, several maize IDD genes showed a broad range of expression in various tissues. Further, Western analysis with an antibody that cross-reacts with ID1 protein and potential orthologs from rice and sorghum shows that all three proteins are detected in immature leaves only.

CONCLUSION: Comparative genomic analysis shows that the IDD zinc finger family is highly conserved among both monocots and dicots. The leaf-specific ID1 expression pattern distinguishes it from other maize IDD genes examined. A similar leaf-specific localization pattern was observed for the putative ID1 protein orthologs from rice and sorghum. These similarities between ID1 and closely related genes in other grasses point to possible similarities in function.
16669754	MicroRNAS and their regulatory roles in plants.	2006	Annu Rev Plant Biol	MicroRNAs (miRNAs) are small, endogenous RNAs that regulate gene expression in plants and animals. In plants, these approximately 21-nucleotide RNAs are processed from stem-loop regions of long primary transcripts by a Dicer-like enzyme and are loaded into silencing complexes, where they generally direct cleavage of complementary mRNAs. Although plant miRNAs have some conserved functions extending beyond development, the importance of miRNA-directed gene regulation during plant development is now particularly clear. Identified in plants less than four years ago, miRNAs are already known to play numerous crucial roles at each major stage of development-typically at the cores of gene regulatory networks, targeting genes that are themselves regulators, such as those encoding transcription factors and F-box proteins.
19081140	Heavy metal-regulated new microRNAs from rice.	2009	J Inorg Biochem	MicroRNAs (miRNAs) are a novel class of short, endogenous non-coding small RNAs that have the ability to base pair with their target mRNAs to repress their translation or induce their degradation in both plants and animals. To identify heavy metal stress-regulated novel miRNAs, we constructed a library of small RNAs from rice seedlings that were exposed to toxic levels of cadmium (Cd(2+)). Sequencing of the library and subsequent analysis revealed 19 new miRNAs representing six families. These cloned new rice miRNAs have sequence conservation neither in Arabidopsis nor in any other species. Most of the new rice miRNAs were up- or down-regulated in response to the metal exposure. On the base of sequence complementarity, a total of 34 miRNA targets were predicted, of which 23 targets are functionally annotated and the other 11 records belong to unknown proteins. Some predicted targets of miRNAs are associated with the regulation of the response to heavy metal-induced stresses. In addition to the new miRNAs, we detected nine previously reported miRNAs and 56 other novel endogenous small RNAs in rice. These findings suggest that the number of new miRNAs in rice is unsaturated and some of them may play critical roles in plant responses to environmental stresses.
12468735	Abscisic acid-induced transcription is mediated by phosphorylation of an abscisic acid response element binding factor, TRAB1.	2002	Plant Cell	The rice basic domain/Leu zipper factor TRAB1 binds to abscisic acid (ABA) response elements and mediates ABA signals to activate transcription. We show that TRAB1 is phosphorylated rapidly in an in vivo labeling experiment and by phosphatase-sensitive mobility shifts on SDS-polyacrylamide gels. We had shown previously that a chimeric promoter containing GAL4 binding sites became ABA inducible when a GAL4 binding domain-TRAB1 fusion protein was present. This expression system allowed us to assay the ABA response function of TRAB1. Using this system, we show that Ser-102 of TRAB1 is critical for this function. Because no ABA-induced mobility shift was observed when Ser-102 was replaced by Ala, we suggest that this Ser residue is phosphorylated in response to ABA. Cell fractionation experiments, as well as fluorescence microscopy observations of transiently expressed green fluorescent protein-TRAB1 fusion protein, indicated that TRAB1 was localized in the nucleus independently of ABA. Our results suggest that the terminal or nearly terminal event of the primary ABA signal transduction pathway is the phosphorylation in the nucleus of preexisting TRAB1.
19399245	Ultra low-dose radiation: stress responses and impacts using rice as a grass model.	2009	Int J Mol Sci	We report molecular changes in leaves of rice plants (Oryza sativa L. - reference crop plant and grass model) exposed to ultra low-dose ionizing radiation, first using contaminated soil from the exclusion zone around Chernobyl reactor site. Results revealed induction of stress-related marker genes (Northern blot) and secondary metabolites (LC-MS/MS) in irradiated leaf segments over appropriate control. Second, employing the same in vitro model system, we replicated results of the first experiment using in-house fabricated sources of ultra low-dose gamma (gamma) rays and selected marker genes by RT-PCR. Results suggest the usefulness of the rice model in studying ultra low-dose radiation response/s.
22514699	Two homologous putative protein tyrosine phosphatases, OsPFA-DSP2 and AtPFA-DSP4, negatively regulate the pathogen response in transgenic plants.	2012	PLoS One	Protein phosphatases, together with protein kinases, regulate protein phosphorylation and dephosphorylation, and play critical roles in plant growth and biotic stress responses. However, little is known about the biological functions of plant protein tyrosine dual-specificity phosphatase (PFA-DSP) in biotic stresses. Here, we found that OsPFA-DSP2 was mainly expressed in calli, seedlings, roots, and young panicles, and localized in cytoplasm and nucleus. Ectopic overexpression of OsPFA-DSP2 in rice increased sensitivity to Magnaporthe grisea (M. grisea Z1 strain), inhibited the accumulation of hydrogen peroxide (H(2)O(2)) and suppressed the expression of pathogenesis-related (PR) genes after fungal infection. Interestingly, transgenic Arabidopsis plants overexpressing AtPFA-DSP4, which is homologous to OsPFA-DSP2, also exhibited sensitivity to Pseudomonas syringae pv. tomato DC3000 (Pst DC3000), reduced accumulation of H(2)O(2) and decreased photosynthesic capacity after infection compared with Col-0. These results indicate that OsPFA-DSP2 and AtPFA-DSP4 act as negative regulators of the pathogen response in transgenic plants.
