DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN
unknown	chemical	1252	1274	5'-untranslated region	5' Untranslated Regions	D020121		S9	MeSH desc (Chemicals and Drugs)
unknown	chemical	1255	1274	untranslated region	Untranslated Regions	D020506		S9	MeSH desc (Chemicals and Drugs)
unknown	sequence	1255	1274	untranslated region	UTR	SO:0000203		S9	Sequence Ontology
unknown	sequence	1268	1274	region	region	SO:0000001		S9	Sequence Ontology
unknown	sequence	1268	1274	region	polypeptide_region	SO:0000839		S9	Sequence Ontology
unknown	sequence	1275	1278	UTR	UTR	SO:0000203		S9	Sequence Ontology
unknown	sequence	1275	1278	UTR	UTR_variant	SO:0001622		S9	Sequence Ontology
unknown	chemical	1326	1332	3'-UTR	3' Untranslated Regions	D020413		S9	MeSH desc (Chemicals and Drugs)
unknown	sequence	1329	1332	UTR	UTR	SO:0000203		S9	Sequence Ontology
unknown	sequence	1329	1332	UTR	UTR_variant	SO:0001622		S9	Sequence Ontology
unknown	disease	1336	1340	STAR	Toe Syndactyly, Telecanthus, and Anogenital and Renal Malformations	C567475		S9	CTD (MESH)
unknown	gene/protein	1336	1340	STAR	heat-stable enterotoxin receptor	PR:000008352		S9	Protein Ontology
unknown	gene/protein	1336	1340	STAR	steroidogenic acute regulatory protein, mitochondrial	PR:000015715		S9	Protein Ontology
unknown	cell_line	1336	1340	STAR	STAR	CVCL_AR73		S9	Cellosaurus
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase, chloroplastic	O80333		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase, chloroplastic	Q01289		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase, chloroplastic	Q39617		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Light-dependent protochlorophyllide reductase	Q59987		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase, chloroplastic	Q9SDT1		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Light-dependent protochlorophyllide reductase	O66148		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase, chloroplastic	Q41249		S10	Swiss-Prot
unknown	gene/protein	1346	1349	PCR	Protochlorophyllide reductase	P15904		S10	Swiss-Prot
unknown	chemical	1403	1407	mRNA	RNA, Messenger	D012333		S10	MeSH desc (Chemicals and Drugs)
unknown	sequence	1403	1407	mRNA	mRNA	SO:0000234		S10	Sequence Ontology
unknown	chemical	1403	1407	mRNA	messenger RNA	CHEBI:33699		S10	ChEBI
unknown	cell_line	1439	1442	gl1	GL1	CVCL_9175		S10	Cellosaurus
unknown	cell_line	1439	1442	gl1	GL-1 [Gecko]	CVCL_4207		S10	Cellosaurus
unknown	cellular_component	1451	1454	RNA	obsolete RNA	GO:0005562		S11	Gene Ontology
unknown	sequence	1451	1454	RNA	RNA	SO:0000356		S11	Sequence Ontology
unknown	chemical	1451	1454	RNA	ribonucleic acid	CHEBI:33697		S11	ChEBI
unknown	chemical	1451	1454	RNA	RNA	D012313		S11	MeSH desc (Chemicals and Drugs)
unknown	chemical	1451	1454	RNA	(ribonucleotide)n+m	CHEBI:18273		S11	ChEBI
unknown	sequence	1455	1474	secondary structure	polypeptide_secondary_structure	SO:0001078		S11	Sequence Ontology
unknown	sequence	1502	1508	single	single	SO:0000984		S11	Sequence Ontology
unknown	sequence	1509	1523	point mutation	point_mutation	SO:1000008		S11	Sequence Ontology
unknown	sequence	1515	1523	mutation	sequence_variant_obs	SO:0000109		S11	Sequence Ontology
unknown	cellular_component	1547	1550	RNA	obsolete RNA	GO:0005562		S11	Gene Ontology
unknown	sequence	1547	1550	RNA	RNA	SO:0000356		S11	Sequence Ontology
unknown	chemical	1547	1550	RNA	ribonucleic acid	CHEBI:33697		S11	ChEBI
unknown	chemical	1547	1550	RNA	RNA	D012313		S11	MeSH desc (Chemicals and Drugs)
unknown	chemical	1547	1550	RNA	(ribonucleotide)n+m	CHEBI:18273		S11	ChEBI
unknown	sequence	1605	1611	single	single	SO:0000984		S12	Sequence Ontology
unknown	sequence	1612	1626	point mutation	point_mutation	SO:1000008		S12	Sequence Ontology
unknown	sequence	1618	1626	mutation	sequence_variant_obs	SO:0000109		S12	Sequence Ontology
unknown	organism	1699	1703	rice	Oryza	D012275		S12	MeSH desc (Organisms)
unknown	organism	1699	1703	rice	Oryza sativa	4530		S12	NCBI Taxonomy
